시도 코드,시도 명,구군 코드,구군 명,주소,도로명 주소,전화 번호,팩스 번호,나의 사이렌 오더 여부,위도,경도
08,경기,0836,고양시 일산서구,경기도 고양시 일산서구 주엽동 17 문촌마을 복합상가,경기도 고양시 일산서구 중앙로 1470 (주엽동),1522-3232,031-917-3881,N,37.672648304725364,126.75661266760486
08,경기,0836,고양시 일산서구,경기도 고양시 일산서구 탄현동 142-84,경기도 고양시 일산서구 일현로 91 (탄현동),1522-3232,031-923-3836,N,37.6951672,126.7644783
08,경기,0837,김포시,경기도 김포시 풍무동 326-3 326-4,경기도 김포시 김포대로 657 (풍무동),1522-3232,031-982-3722,N,37.610561,126.737493
08,경기,0837,김포시,경기도 김포시 풍무동 57-1,경기도 김포시 풍무로 137 ,1522-3232,031-989-3729,N,37.607891,126.723023
08,경기,0837,김포시,경기도 김포시 장기동 2083-2 신세계그룹 데이터센터,경기도 김포시 태장로 779 (장기동),1522-3232,031-987-3828,N,37.638769,126.680464
08,경기,0837,김포시,경기도 김포시 구래동 6886-6 한강신도시 반도유보라 4차,"경기도 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)",1522-3232,031-985-3654,N,37.645803,126.629073
08,경기,0837,김포시,경기도 김포시 장기동 2031 E편한세상 캐널시티,"경기도 김포시 김포한강2로 41 (장기동, E편한세상 캐널시티)",1522-3232,031-986-3531,N,37.640452,126.677493
08,경기,0837,김포시,경기도 김포시 감정동 502-20,경기도 김포시 중봉로 27 (감정동),1522-3232,031-987-3419,N,37.624786,126.696429
08,경기,0837,김포시,경기도 김포시 운양동 1298-1번지,경기도 김포시 김포한강11로 288-32,1522-3232,031-989-4923,N,37.6543091,126.6841727
08,경기,0837,김포시,경기도 김포시 구래동 6880-9,경기도 김포시 김포한강7로 71,1522-3232,031-996-3066,N,37.6443438,126.628299
08,경기,0837,김포시,경기도 김포시 풍무동 620-11,경기도 김포시 풍무로 45 (풍무동),1522-3232,031-998-6729,N,37.600112,126.720441
08,경기,0837,김포시,경기도 김포시 사우동 246-6,경기도 김포시 사우중로 35 (사우동),1522-3232,031-985-6746,N,37.618396,126.717912
08,경기,0837,김포시,경기도 김포시 장기동 1608번지 홍우프라자 102~105호,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)",1522-3232,031-998-7587,N,37.644239,126.667908
08,경기,0837,김포시,경기도 김포시 고촌읍 전호리 654 현대프리미엄아울렛 3층,경기도 김포시 고촌읍 아라육로152번길 100 ,1522-3232,031-8048-2564,N,37.5993831717372,126.785569327814
08,경기,0837,김포시,경기도 김포시 양촌읍 구래리 774-4,경기도 김포시 양촌읍 봉수대로 1871 ,1522-3232,031-985-3934,N,37.635053,126.627304
08,경기,0837,김포시,"경기도 김포시 양촌읍 석모리 917, 921-3, 919-2번지 총 3필지","경기도 김포시 양촌읍 김포한강4로301 1,2층",1522-3232,031-983-3736,N,37.651307,126.650071
08,경기,0837,김포시,경기도 김포시 걸포동 264-4 한강메트로자이1단지 파인스타 161~167호,"경기도 김포시 걸포2로 83 (걸포동, 한강메트로자이1단지)",1522-3232,031-996-0635,N,37.63217590031109,126.70152752409693
08,경기,0838,부천시,"경기도 부천시 상동 535-5 세이브존백화점 104,105호",경기도 부천시 길주로 105 (상동),1522-3232,032-321-3877,N,37.50621,126.75427
08,경기,0838,부천시,경기도 부천시 옥길동 768 스타필드시티 부천 1195호,경기도 부천시 옥길로 1 (옥길동) 1195호,1522-3232,02-6386-1191,N,37.461754,126.81328
08,경기,0838,부천시,경기도 부천시 옥길동 745-3,경기도 부천시 옥길로 118 (옥길동),1522-3232,032-341-3875,N,37.467726,126.823388
08,경기,0838,부천시,경기도 부천시 심곡동 110-5,경기도 부천시 부천로 97 (심곡동),1522-3232,032-611-3415,N,37.492932,126.78441
08,경기,0838,부천시,경기도 부천시 상동 539-1 소풍 뉴코아백화점 4층,경기도 부천시 송내대로 239 (상동),1522-3232,032-624-7343,N,37.504279,126.756992
08,경기,0838,부천시,경기도 부천시 중동 1157 이마트,경기도 부천시 석천로 188 (중동),1522-3232,032-327-3357,N,37.504022,126.763939
08,경기,0838,부천시,경기도 부천시 중동 628-14,경기도 부천시 부흥로 193 (중동),1522-3232,032-614-3213,N,37.4963743,126.76420000000007
08,경기,0838,부천시,경기도 부천시 중동 1058-5 동화빌딩,경기도 부천시 길주로 281 (중동) 동화빌딩,1522-3232,032-322-4922,N,37.5037646,126.77414390000001
08,경기,0838,부천시,"경기도 부천시 괴안동 112-25,27",경기도 부천시 경인로 485,1522-3232,032-349-7885,N,37.4835239,126.8093104
08,경기,0838,부천시,경기도 부천시 중동 1131-5,경기도 부천시 신흥로 161 (중동),1522-3232,032-322-6731,N,37.497976,126.77702
08,경기,0838,부천시,"경기도 부천시 중동 1031-2번지 102,103,104,110,111,112호","경기도 부천시 길주로 181, 102,103,104,110,111,112호 (중동)",1522-3232,032-327-9647,N,37.505534,126.762448
08,경기,0838,부천시,경기도 부천시 중동 1164 현대백화점 중동점 지하1층,"경기도 부천시 길주로 180, 현대백화점부천중동점 중동점 지하1층 (중동)",1522-3232,032-623-2852,N,37.50428252,126.7621682
08,경기,0838,부천시,경기도 부천시 상동 572-1,경기도 부천시 조마루로 2 (상동),1522-3232,032-220-7989,N,37.49991091,126.7449246
08,경기,0838,부천시,경기도 부천시 상동 464번지 루치올라빌딩,"경기도 부천시 부일로 204, 루치올라빌딩 (상동)",1522-3232,032-323-8435,N,37.488389,126.752604
08,경기,0838,부천시,"경기도 부천시 심곡동 174-1번지 1,2층","경기도 부천시 부천로 7, 1,2층 (심곡동)",1522-3232,032-612-8532,N,37.485054,126.782117
08,경기,0838,부천시,경기도 부천시 상동 544-4번지,경기도 부천시 상동로 87 (상동),1522-3232,032-325-8434,N,37.5051779,126.75242359999993
08,경기,0838,부천시,경기도 부천시 중동 1149-3 삼성전자 부천중동점,경기도 부천시 길주로 254 (중동),1522-3232,032-326-4206,N,37.5031811685761,126.770616064676
08,경기,0838,부천시,경기도 부천시 옥길동 784-2,경기도 부천시 양지로 119 (옥길동),1522-3232,032-342-4108,N,37.4720219,126.8160956
08,경기,0838,부천시,경기도 부천시 상동 499-10,경기도 부천시 평천로 611 (상동),1522-3232,032-322-4118,N,37.5156818312932,126.758575497719
08,경기,0838,부천시,경기도 부천시 원종동 173,경기도 부천시 소사로 826 (원종동),1522-3232,032-673-4052,N,37.5297339526141,126.80545118712158
08,경기,0838,부천시,경기도 부천시 중동 1300 센트럴파크 푸르지오,"경기도 부천시 소향로 181 (중동, 센트럴파크 푸르지오)",1522-3232,032-324-3954,N,37.501698,126.768647
08,경기,0838,부천시,경기도 부천시 춘의동 168-3 고객제일주유소,경기도 부천시 길주로 386 (춘의동),1522-3232,032-613-3781,N,37.50308,126.78546
08,경기,0838,부천시,경기도 부천시 중동 1132 부천농업협동조합,경기도 부천시 신흥로 187 (중동),1522-3232,032-322-3985,N,37.5003106,126.7764634
08,경기,0838,부천시,경기도 부천시 소사본동 70-16 부천 한신더휴 메트로,"경기도 부천시 경인옛로 25 (소사본동, 부천 한신더휴 메트로)",1522-3232,--,N,37.48165,126.79493
08,경기,0839,수원시 영통구,경기도 수원시 영통구 하동 871-1 9층,경기도 수원시 영통구 광교호수공원로 320 (하동),1522-3232,031-5174-7914,N,37.2850653,127.057266
08,경기,0839,수원시 영통구,"경기도 수원시 영통구 하동 989 원희캐슬광교, 에이동 105호, 106호, 107호, 108호",경기도 수원시 영통구 광교중앙로248번길 7-2 (하동),1522-3232,031-213-3683,N,37.29184,127.067164
08,경기,0839,수원시 영통구,"경기도 수원시 영통구 이의동 1257 106~108호, 203~205호",경기도 수원시 영통구 대학로 47 (이의동),1522-3232,031-217-3677,N,37.300082,127.04362
08,경기,0839,수원시 영통구,경기도 수원시 영통구 이의동 1336-1 광교엘포트아이파크,경기도 수원시 영통구 광교중앙로 145 (이의동),1522-3232,031-217-3655,N,37.2869954,127.05778150000003
08,경기,0839,수원시 영통구,경기도 수원시 영통구 영통동 981-2,경기도 수원시 영통구 덕영대로 1566 (영통동),1522-3232,031-204-3649,N,37.2453658,127.0618147
08,경기,0839,수원시 영통구,경기도 수원시 영통구 망포동 38-23 GS칼텍스삼신주유소,경기도 수원시 영통구 덕영대로 1467,1522-3232,031-273-8973,N,37.24582770000001,127.05133999999998
08,경기,0839,수원시 영통구,경기도 수원시 영통구 이의동 1332 광교c1호반베르디움,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교c1호반베르디움,1522-3232,031-215-8910,N,37.290374,127.049582
08,경기,0839,수원시 영통구,경기도 수원시 영통구 신동 941,경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동),1522-3232,031-204-7804,N,37.24626,127.047864
08,경기,0839,수원시 영통구,경기도 수원시 영통구 영통동 1024-4,경기도 수원시 영통구 덕영대로 1695 (영통동),1522-3232,031-206-8748,N,37.247951,127.076749
08,경기,0839,수원시 영통구,경기도 수원시 영통구 망포동 322-3번지 외 12필지,경기도 수원시 영통구 영통로 195 (망포동),1522-3232,031-205-6576,N,37.245241,127.055904
08,경기,0839,수원시 영통구,경기도 수원시 영통구 이의동 1240,경기도 수원시 영통구 광교로 191(이의동),1522-3232,031-217-2956,N,37.2962004,127.0465643
08,경기,0839,수원시 영통구,경기도 수원시 영통구 영통동 958-2번지 훼미리타워 1층,"경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)",1522-3232,031-201-1881,N,37.255675,127.074321
08,경기,0839,수원시 영통구,경기도 수원시 영통구 원천동 605,경기도 수원시 영통구 광교호수공원로 20 (원천동),1522-3232,031-215-4292,N,37.270796,127.060012
08,경기,0839,수원시 영통구,경기도 수원시 영통구 영통동 1046-4,경기도 수원시 영통구 청명로 88 (영통동),1522-3232,031-205-4318,N,37.2546045588473,127.078292140309
08,경기,0840,안산시 상록구,경기도 안산시 상록구 사동 1569-1번지 제비동 1층,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)",1522-3232,031-415-8655,N,37.300847,126.838212
08,경기,0840,안산시 상록구,경기도 안산시 상록구 이동 715-2 한남빌딩 1~2층,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)",1522-3232,031-419-8665,N,37.308754,126.851175
08,경기,0840,안산시 상록구,"경기도 안산시 상록구 이동 721 삼성전자판매 디지털프라자 안산본점, 1층 일부","경기도 안산시 상록구 광덕1로 342 (이동), 1층 일부",1522-3232,031-417-4118,N,37.3061739541437,126.847872383514
08,경기,0841,양평군,경기도 양평군 양평읍 공흥리 494,경기도 양평군 양평읍 시민로 75 ,1522-3232,031-775-3493,N,37.49134,127.499932
08,경기,0841,양평군,경기도 양평군 양평읍 양근리 501-3 외1필지,경기도 양평군 양평읍 양근로 76 ,1522-3232,031-774-7302,N,37.4973977,127.4817302
08,경기,0842,용인시 수지구,경기도 용인시 수지구 죽전동 887 죽전 효성해링턴 플레이스,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)",1522-3232,031-272-3687,N,37.3313521,127.1091828
08,경기,0842,용인시 수지구,경기도 용인시 수지구 죽전동 1335-1,경기도 용인시 수지구 죽전로168번길 18 (죽전동),1522-3232,031-898-3611,N,37.3244016,127.12494279999999
08,경기,0842,용인시 수지구,경기도 용인시 수지구 동천동 946-2 1~3층,경기도 용인시 수지구 손곡로 ,1522-3232,031-276-5823,N,37.335988,127.09101
08,경기,0842,용인시 수지구,경기도 용인시 수지구 죽전동 1191-2 1~2층,경기도 용인시 수지구 현암로 140 (죽전동),1522-3232,031-266-8798,N,37.331506,127.12479
08,경기,0842,용인시 수지구,"경기도 용인시 수지구 성복동 83-2,76-2,77-2 1~2층",경기도 용인시 수지구 성복2로 55 (성복동),1522-3232,031-263-9809,N,37.314048,127.079162
08,경기,0842,용인시 수지구,경기도 용인시 수지구 상현동 1119-1번지,경기도 용인시 수지구 광교마을로 41 (상현동),1522-3232,031-213-8642,N,37.29882,127.06947
08,경기,0842,용인시 수지구,경기도 용인시 수지구 죽전동 1282 이마트 죽전점 1층,"경기도 용인시 수지구 포은대로 552, 이마트 죽전점 1층 (죽전동)",1522-3232,031-898-1834,N,37.3253735,127.1099255
08,경기,0842,용인시 수지구,경기도 용인시 수지구 죽전동 1285 (주)신세계백화점경기점 3층,경기도 용인시 수지구 포은대로 536 (죽전동) 3층,1522-3232,031-695-2242,N,37.32500393,127.1081332
08,경기,0842,용인시 수지구,경기도 용인시 수지구 신봉동 909 번지,경기도 용인시 수지구 수지로 203 (신봉동),1522-3232,031-272-8363,N,37.31965,127.083677
08,경기,0842,용인시 수지구,경기도 용인시 수지구 풍덕천동 1080-11번지 비즈마루빌딩1층 101호,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)",1522-3232,031-276-7495,N,37.322169,127.0952655
08,경기,0842,용인시 수지구,"경기도 용인시 수지구 풍덕천동 1078 로얄스포츠센터 111,112,113,206,207호","경기도 용인시 수지구 풍덕천로 119 (풍덕천동) 111,112,113,206,207호",1522-3232,031-261-4196,N,37.3229644,127.0948689
08,경기,0842,용인시 수지구,경기도 용인시 수지구 성복동 63-1,경기도 용인시 수지구 성복2로 37 (성복동),1522-3232,031-263-4008,N,37.3127961,127.0802009
08,경기,0843,파주시,경기도 파주시 탄현면 법흥리 1790-8 파주프리미엄아울렛,경기도 파주시 탄현면 필승로 200 ,1522-3232,031-8071-7485,N,37.769258,126.6947
08,경기,0843,파주시,경기도 파주시 야당동 1066-3,경기도 파주시 야당동 1066-3,1522-3232,031-948-3559,N,37.712142,126.759475
08,경기,0843,파주시,경기도 파주시 금촌동 59-10,경기도 파주시 문화로 109 (금촌동),1522-3232,031-947-3626,N,37.764081,126.774205
08,경기,0843,파주시,경기도 파주시 금촌동 986-1 청원센트럴타워 1층,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)",1522-3232,031-947-8693,N,37.752207,126.765613
08,경기,0843,파주시,경기도 파주시 동패동 1758,경기도 파주시 와석순환로 135,1522-3232,031-945-2752,N,37.71203,126.744499
08,경기,0843,파주시,경기도 파주시 탄현면 법흥리 1790-8 파주프리미엄아울렛 1312호,경기도 파주시 탄현면 필승로 200 1312호,1522-3232,031-8071-7390,N,37.768974,126.69632
08,경기,0843,파주시,경기도 파주시 파주읍 봉서리 489-16 통일로주유소,경기도 파주시 파주읍 통일로 1555 (봉서리),1522-3232,031-952-3822,N,37.8464380469309,126.789040084356
08,경기,0843,파주시,경기도 파주시 와동동 1538-1,경기도 파주시 가람로 89 (와동동),1522-3232,031-943-4219,N,37.735972140257,126.759841042896
08,경기,0843,파주시,경기도 파주시 목동동 933-2,경기도 파주시 청암로17번길 29 (목동동),1522-3232,031-942-4051,N,37.728707,126.735514
08,경기,0843,파주시,경기도 파주시 야당동 921,경기도 파주시 경의로 966 (야당동),1522-3232,031-942-3702,N,37.70346,126.75964
08,경기,0843,파주시,경기도 파주시 동패동 1763 이마트운정점,경기도 파주시 한울로 123 (동패동),1522-3232,031-944-3962,N,37.710647,126.74545
08,경기,0844,동두천시,"경기도 동두천시 지행동 693-6 크라운732, 102호, 103호, 202호",경기도 동두천시 지행로 55 (지행동),1522-3232,031-859-3733,N,37.892653,127.053463
08,경기,0844,동두천시,경기도 동두천시 지행동 475-1,경기도 동두천시 평화로 2254 (지행동),1522-3232,031-868-3252,N,37.888925,127.057066
02,광주,0201,광산구 ,광주광역시 광산구 운남동 414-31,광주광역시 광산구 임방울대로 156 (운남동),1522-3232,062-953-3622,N,35.175136,126.818062
02,광주,0201,광산구 ,광주광역시 광산구 선암동 572,광주광역시 광산구 선운로 20번길 63 ,1522-3232,062-945-3758,N,35.146768,126.77772
02,광주,0201,광산구 ,"광주광역시 광산구 산정동 917-11,12,13",광주광역시 광산구 용아로 342 (산정동),1522-3232,062-954-3596,N,35.173524,126.804191
02,광주,0201,광산구 ,광주광역시 광산구 산정동 909-3,광주광역시 광산구 사암로 367 (산정동),1522-3232,062-954-3447,N,35.176936,126.807887
02,광주,0201,광산구 ,광주광역시 광산구 송정동 1427,광주광역시 광산구 상무대로205번길 6 (송정동),1522-3232,062-942-3361,N,35.138026,126.791444
02,광주,0201,광산구 ,광주광역시 광산구 수완동 670-11,광주광역시 광산구 임방울대로 487 (수완동),1522-3232,062-952-3292,N,35.203175,126.819065
02,광주,0201,광산구 ,광주광역시 광산구 신가동 706-1,광주광역시 광산구 목련로 335 (신가동),1522-3232,062-962-6856,N,35.1790467,126.8301259
02,광주,0201,광산구 ,광주광역시 광산구 쌍암동 656-3,광주광역시 광산구 첨단중앙로 158 (쌍암동),1522-3232,062-972-9806,N,35.2192427,126.84242110000002
02,광주,0201,광산구 ,광주광역시 광산구 장덕동 1302,광주광역시 광산구 장신로 85 (장덕동),1522-3232,062-959-8707,N,35.191469,126.819259
02,광주,0201,광산구 ,광주광역시 광산구 우산동 1585-5번지 1~2층,"광주광역시 광산구 사암로216번길 38-16, 1~2층 (우산동)",1522-3232,062-959-8680,N,35.162722,126.810218
02,광주,0201,광산구 ,광주광역시 광산구 월계동 889-1,광주광역시 광산구 첨단중앙로 104 (월계동),1522-3232,062-971-8720,N,35.214806,126.843227
02,광주,0201,광산구 ,광주광역시 광산구 수완동 1426번지 1~2층,"광주광역시 광산구 장신로 134, 1~2층 (수완동)",1522-3232,062-962-8385,N,35.190397,126.824804
02,광주,0201,광산구 ,광주광역시 광산구 산월동 852-2,광주광역시 광산구 첨단월봉로 84 (산월동),1522-3232,062-972-4246,N,35.2062384857051,126.847734037212
02,광주,0201,광산구 ,광주광역시 광산구 비아동 780,광주광역시 광산구 첨단과기로 81 (비아동),1522-3232,062-974-3879,N,35.2232057,126.8348789
02,광주,0201,광산구 ,광주광역시 광산구 송정동 1464,광주광역시 광산구 상무대로 202 (송정동),1522-3232,062-944-4315,N,35.137191435617,126.791658278605
02,광주,0202,남구,광주광역시 남구 월산동 963-3,광주광역시 남구 대남대로 386 (월산동),1522-3232,062-352-3726,N,35.145516,126.890794
02,광주,0202,남구,광주광역시 남구 주월동 960-13,광주광역시 남구 회재로 1256 (주월동),1522-3232,062-673-3692,N,35.1341387,126.8981372
02,광주,0202,남구,광주광역시 남구 임암동 141-3,광주광역시 남구 임암길 232 (임암동),1522-3232,062-674-3743,N,35.100033,126.871253
02,광주,0202,남구,광주광역시 남구 봉선동 1095번지  202동 B102호,광주광역시 남구 제석로 104 (봉선동),1522-3232,062-653-3592,N,35.124262,126.907898
02,광주,0202,남구,광주광역시 남구 진월동 264,광주광역시 남구 서문대로 665 (진월동),1522-3232,062-672-3386,N,35.119448,126.898595
02,광주,0202,남구,광주광역시 남구 방림동 343-20,광주광역시 남구 대남대로 67 (방림동),1522-3232,062-654-3278,N,35.13498,126.917698
02,광주,0202,남구,광주광역시 남구 봉선동 473-19,광주광역시 남구 봉선중앙로 51 (봉선동),1522-3232,062-653-7845,N,35.1254197,126.9112507
02,광주,0202,남구,광주광역시 남구 주월동 408-1번지 외 7필지,광주광역시 남구 서문대로 745 (주월동),1522-3232,062-675-9557,N,35.125781,126.897221
02,광주,0202,남구,"광주광역시 남구 봉선동 109-8번지 1층 101,111호","광주광역시 남구 봉선로 176, 1층 101,111호 (봉선동)",1522-3232,062-651-8364,N,35.122921,126.914111
02,광주,0202,남구,광주광역시 남구 봉선동 1064 이마트,광주광역시 남구 봉선로 198 (봉선동),1522-3232,062-674-8931,N,35.122407,126.916859
02,광주,0203,동구,광주광역시 동구 동명동 12-3,광주광역시 동구 필문대로 240 (동명동),1522-3232,062-223-3732,N,35.149728,126.92907
02,광주,0203,동구,광주광역시 동구 동명동 197-7,광주광역시 동구 동명로 16 (동명동),1522-3232,062-224-3808,N,35.150362,126.9236181
02,광주,0203,동구,광주광역시 동구 용산동 168-1,광주광역시 동구 남문로 529 (용산동),1522-3232,062-222-3816,N,35.1175025,126.9340006
02,광주,0203,동구,광주광역시 동구 산수동 5,광주광역시 동구 무등로 592 (산수동),1522-3232,062-223-3538,N,35.154459,126.940912
02,광주,0203,동구,광주광역시 동구 황금동 107,광주광역시 동구 중앙로160번길 14 (황금동),1522-3232,062-233-7855,N,35.1473572,126.9145683
02,광주,0203,동구,광주광역시 동구 금남로2가 35 무등맨션,"광주광역시 동구 충장로 93-5 (금남로2가, 무등맨션)",1522-3232,062-234-1849,N,35.14808817,126.9173077
02,광주,0203,동구,광주광역시 동구 충장로1가 13-8번지,광주광역시 동구 서석로 43 (충장로1가),1522-3232,062-223-8433,N,35.146797,126.918252
02,광주,0203,동구,광주광역시 동구 서석동 419-1번지,광주광역시 동구 지산로 3 (서석동),1522-3232,062-222-9575,N,35.144608,126.930183
02,광주,0203,동구,광주광역시 동구 불로동 178,광주광역시 동구 천변우로 421 (불로동),1522-3232,062-236-4111,N,35.144342,126.9149709
02,광주,0204,북구,광주광역시 북구 오치동 783-3,광주광역시 북구 설죽로 314 (오치동),1522-3232,062-252-3857,N,35.187457,126.898994
02,광주,0204,북구,광주광역시 북구 연제동 1088,광주광역시 북구 양일로18번길 2 (연제동),1522-3232,062-573-3837,N,35.197688,126.866803
02,광주,0204,북구,광주광역시 북구 신안동 333,광주광역시 북구 서암대로 93 (신안동),1522-3232,062-511-3595,N,35.171678,126.894998
02,광주,0204,북구,광주광역시 북구 매곡동 15,광주광역시 북구 설죽로 339 (매곡동),1522-3232,062-573-3455,N,35.189836,126.898698
02,광주,0204,북구,광주광역시 북구 두암동 969-7 101호,광주광역시 북구 삼정로 4 (두암동),1522-3232,062-252-3428,N,35.162112,126.937388
02,광주,0204,북구,광주광역시 북구 일곡동 821-1,광주광역시 북구 설죽로 518 (일곡동),1522-3232,062-575-3395,N,35.205463,126.898114
02,광주,0204,북구,광주광역시 북구 중흥동 276-1,광주광역시 북구 서방로9번길 30 (중흥동),1522-3232,062-251-3203,N,35.17483,126.914469
02,광주,0204,북구,광주광역시 북구 신용동 734,광주광역시 북구 첨단연신로 101 (신용동),1522-3232,062-572-9950,N,35.20701,126.864115
02,광주,0204,북구,광주광역시 북구 신용동 산41-19,광주광역시 북구 임방울대로 1016 (신용동),1522-3232,062-574-1912,N,35.212837,126.868485
02,광주,0204,북구,"광주광역시 북구 용봉동 152-1 1,2,3층","광주광역시 북구 우치로 110, 1,2,3층 (용봉동)",1522-3232,062-251-0605,N,35.17719867,126.9124787
02,광주,0204,북구,광주광역시 북구 용봉동 1383-4,광주광역시 북구 저불로 45 (용봉동),1522-3232,062-523-8472,N,35.178664,126.895196
02,광주,0204,북구,광주광역시 북구 두암동 821-9,광주광역시 북구 동문대로 148 (두암동),1522-3232,062-252-3909,N,35.175874,126.927584
02,광주,0205,서구,광주광역시 서구 화정동 177-2,광주광역시 서구 죽봉대로 33 (화정동),1522-3232,062-352-3683,N,35.1563,126.8831
02,광주,0205,서구,광주광역시 서구 쌍촌동 973-9,광주광역시 서구 상무대로 847 (쌍촌동),1522-3232,062-373-3686,N,35.1502,126.855
02,광주,0205,서구,광주광역시 서구 화정동 769-1,광주광역시 서구 상무대로 1080,1522-3232,062-362-3540,N,35.152205,126.879997
02,광주,0205,서구,광주광역시 서구 치평동 1251-1,광주광역시 서구 상무중앙로 46 (치평동) 1층,1522-3232,062-375-3327,N,35.151021,126.848815
02,광주,0205,서구,광주광역시 서구 치평동 1223,광주광역시 서구 운천로 253 (치평동) 103호,1522-3232,062-371-3265,N,35.154963,126.854437
02,광주,0205,서구,광주광역시 서구 풍암동 1119 한아름빌딩 101호,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩,1522-3232,062-674-3204,N,35.1268447,126.8796486
02,광주,0205,서구,광주광역시 서구 쌍촌동 902-13 스타벅스 광주금호DT점,광주광역시 서구 운천로109번길 1 (쌍촌동),1522-3232,062-381-7906,N,35.1421126,126.85766460000002
02,광주,0205,서구,광주광역시 서구 치평동 1216 눈높이상무센터 1층,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)",1522-3232,062-372-8685,N,35.1551,126.848788
02,광주,0205,서구,광주광역시 서구 동천동 596 1층,"광주광역시 서구 하남대로 672-1, 1층 (동천동)",1522-3232,062-514-3668,N,35.171734,126.86618
02,광주,0205,서구,광주광역시 서구 광천동 ,광주광역시 서구 무진대로 932 번지 신세계 백화점 1층,1522-3232,062-360-1138,N,35.160794,126.882542
02,광주,0205,서구,광주광역시 서구 치평동 1182-2,광주광역시 서구 상무중앙로 75 (치평동),1522-3232,062-385-8003,N,35.1536205,126.84795429999997
02,광주,0205,서구,광주광역시 서구 치평동 1240-6번지 1층,"광주광역시 서구 상무자유로 173, 1층 (치평동)",1522-3232,062-375-8382,N,35.151968,126.853423
02,광주,0205,서구,광주광역시 서구 치평동 1176-3번지 1층,"광주광역시 서구 상무중앙로 7, 1층 (치평동)",1522-3232,062-381-8394,N,35.147468,126.847989
02,광주,0205,서구,광주광역시 서구 화정동 12-13 패션스트리트 B1,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)",1522-3232,062-352-8438,N,35.158806,126.882069
02,광주,0205,서구,광주광역시 서구 매월동 296,광주광역시 서구 서광주로 23 (매월동),1522-3232,062-371-3982,N,35.129468,126.847401
03,대구,0301,남구,대구광역시 남구 봉덕동 595-7,대구광역시 남구 봉덕로 25 (봉덕동),1522-3232,053-475-3748,N,35.845522,128.593536
03,대구,0301,남구,"대구광역시 남구 대명동 493-38, 493-37, 493-38",대구광역시 남구 현충로 32 (대명동),1522-3232,053-623-3747,N,35.835516,128.579871
03,대구,0301,남구,대구광역시 남구 대명동 3056-6 대구가톨릭의과대학병원,대구광역시 남구 두류공원로17길 33 (대명동),1522-3232,053-657-3902,N,35.84339006877753,128.56742153199514
03,대구,0301,남구,대구광역시 남구 대명동 585-4,대구광역시 남구 앞산순환로 375 (대명동),1522-3232,053-657-4503,N,35.8323609810316,128.566888601875
03,대구,0302,달서구,대구광역시 달서구 신당동 1000-2 계명대학교동산의료원,대구광역시 달서구 달구벌대로 1035 (신당동),1522-3232,053-584-3741,N,35.853811,128.480276
03,대구,0302,달서구,대구광역시 달서구 감삼동 461 월드마크웨스트엔드,대구광역시 달서구 와룡로 169 ,1522-3232,053-552-3635,N,35.848437,128.536007
03,대구,0302,달서구,대구광역시 달서구 상인동 620,대구광역시 달서구 월곡로 225 (상인동),1522-3232,053-637-3569,N,35.814866,128.541057
03,대구,0302,달서구,"대구광역시 달서구 두류동 493-2, 3",대구광역시 달서구 달구벌대로 1710 (두류동),1522-3232,053-622-3608,N,35.85577,128.552811
03,대구,0302,달서구,대구광역시 달서구 송현동 1914-11,대구광역시 달서구 월배로 315 (송현동),1522-3232,053-622-3543,N,35.824025,128.545226
03,대구,0302,달서구,대구광역시 달서구 진천동 581-1,대구광역시 달서구 월배로 91 (진천동),1522-3232,053-644-3318,N,35.814395,128.524377
03,대구,0302,달서구,대구광역시 달서구 도원동 577,대구광역시 달서구 상화로 314 (도원동),1522-3232,053-637-3257,N,35.807727,128.548117
03,대구,0302,달서구,"대구광역시 달서구 월성동 1838번지, 101,102,103,201호",대구광역시 달서구 조암로 41 (월성동),1522-3232,053-632-3361,N,35.82432,128.525727
03,대구,0302,달서구,대구광역시 달서구 대곡동 1018,대구광역시 달서구 화암로 379,1522-3232,053-638-3256,N,35.807236,128.520112
03,대구,0302,달서구,"대구광역시 달서구 용산동 410-9, 12",대구광역시 달서구 달구벌대로 1393,1522-3232,053-592-8991,N,35.8507998,128.52026039999998
03,대구,0302,달서구,대구광역시 달서구 감삼동 490-1,대구광역시 달서구 와룡로 131 ,1522-3232,053-567-8933,N,35.8443842,128.5366553
03,대구,0302,달서구,대구광역시 달서구 상인동 228-6,대구광역시 달서구 월배로 210 (상인동),1522-3232,053-642-8937,N,35.8182768,128.53656920000003
